Customer ID,total_spend,purchase_frequency,avg_order_value,discounted_spend,promo_code_orders,discount_rate,promo_order_ratio,frequency_loyalty_score,frequency_loyalty_segment,revenue_loyalty_score,revenue_loyalty_segment,Review Rating,promo_dependency_segment,is_ideal_customer
1349,54,1,54.0,54,1,1.0,1.0,1,Single Frequency,54,Medium Revenue,3.2,High Promo Dependency,False
1350,36,1,36.0,36,1,1.0,1.0,1,Single Frequency,36,Low Revenue,3.2,High Promo Dependency,False
1351,71,1,71.0,71,1,1.0,1.0,1,Single Frequency,71,High Revenue,4.3,High Promo Dependency,False
1352,31,1,31.0,31,1,1.0,1.0,1,Single Frequency,31,Low Revenue,2.8,High Promo Dependency,False
1353,89,1,89.0,89,1,1.0,1.0,1,Single Frequency,89,Very High Revenue,4.5,High Promo Dependency,False
1354,83,1,83.0,83,1,1.0,1.0,1,Single Frequency,83,Very High Revenue,4.1,High Promo Dependency,False
1355,42,1,42.0,42,1,1.0,1.0,1,Single Frequency,42,Medium Revenue,3.6,High Promo Dependency,False
1356,91,1,91.0,91,1,1.0,1.0,1,Single Frequency,91,Very High Revenue,3.0,High Promo Dependency,False
1357,61,1,61.0,61,1,1.0,1.0,1,Single Frequency,61,High Revenue,4.0,High Promo Dependency,False
1358,66,1,66.0,66,1,1.0,1.0,1,Single Frequency,66,High Revenue,3.5,High Promo Dependency,False
1359,22,1,22.0,22,1,1.0,1.0,1,Single Frequency,22,Low Revenue,2.5,High Promo Dependency,False
1360,68,1,68.0,68,1,1.0,1.0,1,Single Frequency,68,High Revenue,4.3,High Promo Dependency,False
1361,43,1,43.0,43,1,1.0,1.0,1,Single Frequency,43,Medium Revenue,2.8,High Promo Dependency,False
1362,32,1,32.0,32,1,1.0,1.0,1,Single Frequency,32,Low Revenue,3.7,High Promo Dependency,False
1363,46,1,46.0,46,1,1.0,1.0,1,Single Frequency,46,Medium Revenue,4.3,High Promo Dependency,False
1364,90,1,90.0,90,1,1.0,1.0,1,Single Frequency,90,Very High Revenue,4.0,High Promo Dependency,False
1365,75,1,75.0,75,1,1.0,1.0,1,Single Frequency,75,High Revenue,4.7,High Promo Dependency,False
1366,69,1,69.0,69,1,1.0,1.0,1,Single Frequency,69,High Revenue,4.5,High Promo Dependency,False
1367,40,1,40.0,40,1,1.0,1.0,1,Single Frequency,40,Medium Revenue,3.1,High Promo Dependency,False
1368,63,1,63.0,63,1,1.0,1.0,1,Single Frequency,63,High Revenue,3.8,High Promo Dependency,False
1369,36,1,36.0,36,1,1.0,1.0,1,Single Frequency,36,Low Revenue,4.9,High Promo Dependency,False
1370,75,1,75.0,75,1,1.0,1.0,1,Single Frequency,75,High Revenue,3.2,High Promo Dependency,False
1371,67,1,67.0,67,1,1.0,1.0,1,Single Frequency,67,High Revenue,3.8,High Promo Dependency,False
1372,64,1,64.0,64,1,1.0,1.0,1,Single Frequency,64,High Revenue,2.8,High Promo Dependency,False
1373,61,1,61.0,61,1,1.0,1.0,1,Single Frequency,61,High Revenue,4.0,High Promo Dependency,False
1374,40,1,40.0,40,1,1.0,1.0,1,Single Frequency,40,Medium Revenue,2.6,High Promo Dependency,False
1375,97,1,97.0,97,1,1.0,1.0,1,Single Frequency,97,Very High Revenue,2.7,High Promo Dependency,False
1376,31,1,31.0,31,1,1.0,1.0,1,Single Frequency,31,Low Revenue,4.1,High Promo Dependency,False
1377,65,1,65.0,65,1,1.0,1.0,1,Single Frequency,65,High Revenue,5.0,High Promo Dependency,False
1378,54,1,54.0,54,1,1.0,1.0,1,Single Frequency,54,Medium Revenue,3.0,High Promo Dependency,False
1379,49,1,49.0,49,1,1.0,1.0,1,Single Frequency,49,Medium Revenue,3.6,High Promo Dependency,False
1380,64,1,64.0,64,1,1.0,1.0,1,Single Frequency,64,High Revenue,2.8,High Promo Dependency,False
1381,35,1,35.0,35,1,1.0,1.0,1,Single Frequency,35,Low Revenue,4.6,High Promo Dependency,False
1382,86,1,86.0,86,1,1.0,1.0,1,Single Frequency,86,Very High Revenue,2.9,High Promo Dependency,False
1383,55,1,55.0,55,1,1.0,1.0,1,Single Frequency,55,Medium Revenue,4.8,High Promo Dependency,False
1384,58,1,58.0,58,1,1.0,1.0,1,Single Frequency,58,Medium Revenue,3.3,High Promo Dependency,False
1385,96,1,96.0,96,1,1.0,1.0,1,Single Frequency,96,Very High Revenue,4.6,High Promo Dependency,False
1386,64,1,64.0,64,1,1.0,1.0,1,Single Frequency,64,High Revenue,2.6,High Promo Dependency,False
1387,56,1,56.0,56,1,1.0,1.0,1,Single Frequency,56,Medium Revenue,4.0,High Promo Dependency,False
1388,85,1,85.0,85,1,1.0,1.0,1,Single Frequency,85,Very High Revenue,3.8,High Promo Dependency,False
1389,23,1,23.0,23,1,1.0,1.0,1,Single Frequency,23,Low Revenue,3.9,High Promo Dependency,False
1390,72,1,72.0,72,1,1.0,1.0,1,Single Frequency,72,High Revenue,2.6,High Promo Dependency,False
1391,38,1,38.0,38,1,1.0,1.0,1,Single Frequency,38,Low Revenue,4.3,High Promo Dependency,False
1392,29,1,29.0,29,1,1.0,1.0,1,Single Frequency,29,Low Revenue,3.6,High Promo Dependency,False
1393,46,1,46.0,46,1,1.0,1.0,1,Single Frequency,46,Medium Revenue,4.2,High Promo Dependency,False
1394,58,1,58.0,58,1,1.0,1.0,1,Single Frequency,58,Medium Revenue,3.9,High Promo Dependency,False
1395,43,1,43.0,43,1,1.0,1.0,1,Single Frequency,43,Medium Revenue,4.7,High Promo Dependency,False
1396,32,1,32.0,32,1,1.0,1.0,1,Single Frequency,32,Low Revenue,2.8,High Promo Dependency,False
1397,30,1,30.0,30,1,1.0,1.0,1,Single Frequency,30,Low Revenue,3.0,High Promo Dependency,False
1398,67,1,67.0,67,1,1.0,1.0,1,Single Frequency,67,High Revenue,4.7,High Promo Dependency,False
1399,45,1,45.0,45,1,1.0,1.0,1,Single Frequency,45,Medium Revenue,2.5,High Promo Dependency,False
1400,81,1,81.0,81,1,1.0,1.0,1,Single Frequency,81,High Revenue,3.1,High Promo Dependency,False
1401,23,1,23.0,23,1,1.0,1.0,1,Single Frequency,23,Low Revenue,3.6,High Promo Dependency,False
1402,59,1,59.0,59,1,1.0,1.0,1,Single Frequency,59,Medium Revenue,3.5,High Promo Dependency,False
1403,21,1,21.0,21,1,1.0,1.0,1,Single Frequency,21,Low Revenue,3.1,High Promo Dependency,False
1404,20,1,20.0,20,1,1.0,1.0,1,Single Frequency,20,Low Revenue,3.6,High Promo Dependency,False
1405,28,1,28.0,28,1,1.0,1.0,1,Single Frequency,28,Low Revenue,3.5,High Promo Dependency,False
1406,100,1,100.0,100,1,1.0,1.0,1,Single Frequency,100,Very High Revenue,2.7,High Promo Dependency,False
1407,46,1,46.0,46,1,1.0,1.0,1,Single Frequency,46,Medium Revenue,3.6,High Promo Dependency,False
1408,61,1,61.0,61,1,1.0,1.0,1,Single Frequency,61,High Revenue,4.5,High Promo Dependency,False
1409,58,1,58.0,58,1,1.0,1.0,1,Single Frequency,58,Medium Revenue,4.1,High Promo Dependency,False
1410,50,1,50.0,50,1,1.0,1.0,1,Single Frequency,50,Medium Revenue,4.2,High Promo Dependency,False
1411,93,1,93.0,93,1,1.0,1.0,1,Single Frequency,93,Very High Revenue,4.0,High Promo Dependency,False
1412,24,1,24.0,24,1,1.0,1.0,1,Single Frequency,24,Low Revenue,2.8,High Promo Dependency,False
1413,100,1,100.0,100,1,1.0,1.0,1,Single Frequency,100,Very High Revenue,2.6,High Promo Dependency,False
1414,79,1,79.0,79,1,1.0,1.0,1,Single Frequency,79,High Revenue,2.7,High Promo Dependency,False
1415,51,1,51.0,51,1,1.0,1.0,1,Single Frequency,51,Medium Revenue,4.5,High Promo Dependency,False
1416,90,1,90.0,90,1,1.0,1.0,1,Single Frequency,90,Very High Revenue,3.7,High Promo Dependency,False
1417,56,1,56.0,56,1,1.0,1.0,1,Single Frequency,56,Medium Revenue,3.4,High Promo Dependency,False
1418,25,1,25.0,25,1,1.0,1.0,1,Single Frequency,25,Low Revenue,4.6,High Promo Dependency,False
1419,75,1,75.0,75,1,1.0,1.0,1,Single Frequency,75,High Revenue,4.1,High Promo Dependency,False
1420,75,1,75.0,75,1,1.0,1.0,1,Single Frequency,75,High Revenue,2.6,High Promo Dependency,False
1421,53,1,53.0,53,1,1.0,1.0,1,Single Frequency,53,Medium Revenue,4.6,High Promo Dependency,False
1422,100,1,100.0,100,1,1.0,1.0,1,Single Frequency,100,Very High Revenue,3.0,High Promo Dependency,False
1423,27,1,27.0,27,1,1.0,1.0,1,Single Frequency,27,Low Revenue,3.4,High Promo Dependency,False
1424,60,1,60.0,60,1,1.0,1.0,1,Single Frequency,60,Medium Revenue,3.5,High Promo Dependency,False
1425,23,1,23.0,23,1,1.0,1.0,1,Single Frequency,23,Low Revenue,3.5,High Promo Dependency,False
1426,40,1,40.0,40,1,1.0,1.0,1,Single Frequency,40,Medium Revenue,3.7,High Promo Dependency,False
1427,38,1,38.0,38,1,1.0,1.0,1,Single Frequency,38,Low Revenue,4.8,High Promo Dependency,False
1428,90,1,90.0,90,1,1.0,1.0,1,Single Frequency,90,Very High Revenue,4.9,High Promo Dependency,False
1429,97,1,97.0,97,1,1.0,1.0,1,Single Frequency,97,Very High Revenue,4.9,High Promo Dependency,False
1430,38,1,38.0,38,1,1.0,1.0,1,Single Frequency,38,Low Revenue,4.7,High Promo Dependency,False
1431,30,1,30.0,30,1,1.0,1.0,1,Single Frequency,30,Low Revenue,4.9,High Promo Dependency,False
1432,88,1,88.0,88,1,1.0,1.0,1,Single Frequency,88,Very High Revenue,2.9,High Promo Dependency,False
1433,33,1,33.0,33,1,1.0,1.0,1,Single Frequency,33,Low Revenue,4.4,High Promo Dependency,False
1434,60,1,60.0,60,1,1.0,1.0,1,Single Frequency,60,Medium Revenue,3.2,High Promo Dependency,False
1435,64,1,64.0,64,1,1.0,1.0,1,Single Frequency,64,High Revenue,4.6,High Promo Dependency,False
1436,95,1,95.0,95,1,1.0,1.0,1,Single Frequency,95,Very High Revenue,4.0,High Promo Dependency,False
1437,83,1,83.0,83,1,1.0,1.0,1,Single Frequency,83,Very High Revenue,3.7,High Promo Dependency,False
1438,97,1,97.0,97,1,1.0,1.0,1,Single Frequency,97,Very High Revenue,4.2,High Promo Dependency,False
1439,38,1,38.0,38,1,1.0,1.0,1,Single Frequency,38,Low Revenue,2.9,High Promo Dependency,False
1440,48,1,48.0,48,1,1.0,1.0,1,Single Frequency,48,Medium Revenue,4.8,High Promo Dependency,False
1441,76,1,76.0,76,1,1.0,1.0,1,Single Frequency,76,High Revenue,4.4,High Promo Dependency,False
1442,25,1,25.0,25,1,1.0,1.0,1,Single Frequency,25,Low Revenue,3.4,High Promo Dependency,False
1443,92,1,92.0,92,1,1.0,1.0,1,Single Frequency,92,Very High Revenue,2.8,High Promo Dependency,False
1444,47,1,47.0,47,1,1.0,1.0,1,Single Frequency,47,Medium Revenue,4.2,High Promo Dependency,False
1445,36,1,36.0,36,1,1.0,1.0,1,Single Frequency,36,Low Revenue,3.8,High Promo Dependency,False
1446,51,1,51.0,51,1,1.0,1.0,1,Single Frequency,51,Medium Revenue,3.1,High Promo Dependency,False
1447,35,1,35.0,35,1,1.0,1.0,1,Single Frequency,35,Low Revenue,3.2,High Promo Dependency,False
1448,57,1,57.0,57,1,1.0,1.0,1,Single Frequency,57,Medium Revenue,3.0,High Promo Dependency,False
1449,95,1,95.0,95,1,1.0,1.0,1,Single Frequency,95,Very High Revenue,3.6,High Promo Dependency,False
1450,41,1,41.0,41,1,1.0,1.0,1,Single Frequency,41,Medium Revenue,2.5,High Promo Dependency,False
1451,44,1,44.0,44,1,1.0,1.0,1,Single Frequency,44,Medium Revenue,3.4,High Promo Dependency,False
1452,34,1,34.0,34,1,1.0,1.0,1,Single Frequency,34,Low Revenue,2.5,High Promo Dependency,False
1453,25,1,25.0,25,1,1.0,1.0,1,Single Frequency,25,Low Revenue,4.7,High Promo Dependency,False
1454,93,1,93.0,93,1,1.0,1.0,1,Single Frequency,93,Very High Revenue,3.2,High Promo Dependency,False
1455,50,1,50.0,50,1,1.0,1.0,1,Single Frequency,50,Medium Revenue,2.9,High Promo Dependency,False
1456,79,1,79.0,79,1,1.0,1.0,1,Single Frequency,79,High Revenue,4.9,High Promo Dependency,False
1457,100,1,100.0,100,1,1.0,1.0,1,Single Frequency,100,Very High Revenue,2.7,High Promo Dependency,False
1458,57,1,57.0,57,1,1.0,1.0,1,Single Frequency,57,Medium Revenue,4.7,High Promo Dependency,False
1459,28,1,28.0,28,1,1.0,1.0,1,Single Frequency,28,Low Revenue,2.9,High Promo Dependency,False
1460,35,1,35.0,35,1,1.0,1.0,1,Single Frequency,35,Low Revenue,4.8,High Promo Dependency,False
1461,85,1,85.0,85,1,1.0,1.0,1,Single Frequency,85,Very High Revenue,4.6,High Promo Dependency,False
1462,95,1,95.0,95,1,1.0,1.0,1,Single Frequency,95,Very High Revenue,5.0,High Promo Dependency,False
1463,90,1,90.0,90,1,1.0,1.0,1,Single Frequency,90,Very High Revenue,4.8,High Promo Dependency,False
1464,49,1,49.0,49,1,1.0,1.0,1,Single Frequency,49,Medium Revenue,4.9,High Promo Dependency,False
1465,92,1,92.0,92,1,1.0,1.0,1,Single Frequency,92,Very High Revenue,4.6,High Promo Dependency,False
1466,72,1,72.0,72,1,1.0,1.0,1,Single Frequency,72,High Revenue,3.9,High Promo Dependency,False
1467,71,1,71.0,71,1,1.0,1.0,1,Single Frequency,71,High Revenue,4.5,High Promo Dependency,False
1468,27,1,27.0,27,1,1.0,1.0,1,Single Frequency,27,Low Revenue,4.7,High Promo Dependency,False
1469,39,1,39.0,39,1,1.0,1.0,1,Single Frequency,39,Low Revenue,3.9,High Promo Dependency,False
1470,98,1,98.0,98,1,1.0,1.0,1,Single Frequency,98,Very High Revenue,4.4,High Promo Dependency,False
1471,27,1,27.0,27,1,1.0,1.0,1,Single Frequency,27,Low Revenue,3.9,High Promo Dependency,False
1472,71,1,71.0,71,1,1.0,1.0,1,Single Frequency,71,High Revenue,2.8,High Promo Dependency,False
1473,24,1,24.0,24,1,1.0,1.0,1,Single Frequency,24,Low Revenue,3.5,High Promo Dependency,False
1474,63,1,63.0,63,1,1.0,1.0,1,Single Frequency,63,High Revenue,4.3,High Promo Dependency,False
1475,72,1,72.0,72,1,1.0,1.0,1,Single Frequency,72,High Revenue,3.9,High Promo Dependency,False
1476,61,1,61.0,61,1,1.0,1.0,1,Single Frequency,61,High Revenue,4.0,High Promo Dependency,False
1477,56,1,56.0,56,1,1.0,1.0,1,Single Frequency,56,Medium Revenue,4.1,High Promo Dependency,False
1478,32,1,32.0,32,1,1.0,1.0,1,Single Frequency,32,Low Revenue,4.3,High Promo Dependency,False
1479,23,1,23.0,23,1,1.0,1.0,1,Single Frequency,23,Low Revenue,4.2,High Promo Dependency,False
1480,100,1,100.0,100,1,1.0,1.0,1,Single Frequency,100,Very High Revenue,4.0,High Promo Dependency,False
1481,74,1,74.0,74,1,1.0,1.0,1,Single Frequency,74,High Revenue,3.6,High Promo Dependency,False
1482,33,1,33.0,33,1,1.0,1.0,1,Single Frequency,33,Low Revenue,3.3,High Promo Dependency,False
1483,67,1,67.0,67,1,1.0,1.0,1,Single Frequency,67,High Revenue,4.1,High Promo Dependency,False
1484,61,1,61.0,61,1,1.0,1.0,1,Single Frequency,61,High Revenue,4.7,High Promo Dependency,False
1485,46,1,46.0,46,1,1.0,1.0,1,Single Frequency,46,Medium Revenue,4.4,High Promo Dependency,False
1486,56,1,56.0,56,1,1.0,1.0,1,Single Frequency,56,Medium Revenue,3.4,High Promo Dependency,False
1487,73,1,73.0,73,1,1.0,1.0,1,Single Frequency,73,High Revenue,5.0,High Promo Dependency,False
1488,44,1,44.0,44,1,1.0,1.0,1,Single Frequency,44,Medium Revenue,4.6,High Promo Dependency,False
1489,44,1,44.0,44,1,1.0,1.0,1,Single Frequency,44,Medium Revenue,4.0,High Promo Dependency,False
1490,26,1,26.0,26,1,1.0,1.0,1,Single Frequency,26,Low Revenue,4.1,High Promo Dependency,False
1491,52,1,52.0,52,1,1.0,1.0,1,Single Frequency,52,Medium Revenue,4.9,High Promo Dependency,False
1492,54,1,54.0,54,1,1.0,1.0,1,Single Frequency,54,Medium Revenue,2.7,High Promo Dependency,False
1493,38,1,38.0,38,1,1.0,1.0,1,Single Frequency,38,Low Revenue,4.5,High Promo Dependency,False
1494,44,1,44.0,44,1,1.0,1.0,1,Single Frequency,44,Medium Revenue,2.7,High Promo Dependency,False
1495,76,1,76.0,76,1,1.0,1.0,1,Single Frequency,76,High Revenue,3.0,High Promo Dependency,False
1496,23,1,23.0,23,1,1.0,1.0,1,Single Frequency,23,Low Revenue,4.5,High Promo Dependency,False
1497,98,1,98.0,98,1,1.0,1.0,1,Single Frequency,98,Very High Revenue,5.0,High Promo Dependency,False
1498,33,1,33.0,33,1,1.0,1.0,1,Single Frequency,33,Low Revenue,3.8,High Promo Dependency,False
1499,32,1,32.0,32,1,1.0,1.0,1,Single Frequency,32,Low Revenue,3.1,High Promo Dependency,False
1500,85,1,85.0,85,1,1.0,1.0,1,Single Frequency,85,Very High Revenue,3.4,High Promo Dependency,False
1501,69,1,69.0,69,1,1.0,1.0,1,Single Frequency,69,High Revenue,4.8,High Promo Dependency,False
1502,55,1,55.0,55,1,1.0,1.0,1,Single Frequency,55,Medium Revenue,2.7,High Promo Dependency,False
1503,66,1,66.0,66,1,1.0,1.0,1,Single Frequency,66,High Revenue,3.2,High Promo Dependency,False
1504,30,1,30.0,30,1,1.0,1.0,1,Single Frequency,30,Low Revenue,3.9,High Promo Dependency,False
1505,80,1,80.0,80,1,1.0,1.0,1,Single Frequency,80,High Revenue,4.2,High Promo Dependency,False
1506,20,1,20.0,20,1,1.0,1.0,1,Single Frequency,20,Low Revenue,3.0,High Promo Dependency,False
1507,30,1,30.0,30,1,1.0,1.0,1,Single Frequency,30,Low Revenue,3.0,High Promo Dependency,False
1508,86,1,86.0,86,1,1.0,1.0,1,Single Frequency,86,Very High Revenue,3.7,High Promo Dependency,False
1509,84,1,84.0,84,1,1.0,1.0,1,Single Frequency,84,Very High Revenue,4.4,High Promo Dependency,False
1510,54,1,54.0,54,1,1.0,1.0,1,Single Frequency,54,Medium Revenue,4.6,High Promo Dependency,False
1511,30,1,30.0,30,1,1.0,1.0,1,Single Frequency,30,Low Revenue,3.0,High Promo Dependency,False
1512,91,1,91.0,91,1,1.0,1.0,1,Single Frequency,91,Very High Revenue,3.6,High Promo Dependency,False
1513,23,1,23.0,23,1,1.0,1.0,1,Single Frequency,23,Low Revenue,3.9,High Promo Dependency,False
1514,35,1,35.0,35,1,1.0,1.0,1,Single Frequency,35,Low Revenue,4.1,High Promo Dependency,False
1515,90,1,90.0,90,1,1.0,1.0,1,Single Frequency,90,Very High Revenue,3.9,High Promo Dependency,False
1516,93,1,93.0,93,1,1.0,1.0,1,Single Frequency,93,Very High Revenue,3.9,High Promo Dependency,False
1517,68,1,68.0,68,1,1.0,1.0,1,Single Frequency,68,High Revenue,4.5,High Promo Dependency,False
1518,41,1,41.0,41,1,1.0,1.0,1,Single Frequency,41,Medium Revenue,3.4,High Promo Dependency,False
1519,73,1,73.0,73,1,1.0,1.0,1,Single Frequency,73,High Revenue,4.1,High Promo Dependency,False
1520,73,1,73.0,73,1,1.0,1.0,1,Single Frequency,73,High Revenue,4.9,High Promo Dependency,False
1521,66,1,66.0,66,1,1.0,1.0,1,Single Frequency,66,High Revenue,4.4,High Promo Dependency,False
1522,59,1,59.0,59,1,1.0,1.0,1,Single Frequency,59,Medium Revenue,2.7,High Promo Dependency,False
1523,72,1,72.0,72,1,1.0,1.0,1,Single Frequency,72,High Revenue,4.8,High Promo Dependency,False
1524,88,1,88.0,88,1,1.0,1.0,1,Single Frequency,88,Very High Revenue,3.3,High Promo Dependency,False
1525,76,1,76.0,76,1,1.0,1.0,1,Single Frequency,76,High Revenue,4.4,High Promo Dependency,False
1526,31,1,31.0,31,1,1.0,1.0,1,Single Frequency,31,Low Revenue,4.6,High Promo Dependency,False
1527,22,1,22.0,22,1,1.0,1.0,1,Single Frequency,22,Low Revenue,3.1,High Promo Dependency,False
1528,75,1,75.0,75,1,1.0,1.0,1,Single Frequency,75,High Revenue,4.5,High Promo Dependency,False
1529,75,1,75.0,75,1,1.0,1.0,1,Single Frequency,75,High Revenue,4.0,High Promo Dependency,False
1530,63,1,63.0,63,1,1.0,1.0,1,Single Frequency,63,High Revenue,3.1,High Promo Dependency,False
1531,21,1,21.0,21,1,1.0,1.0,1,Single Frequency,21,Low Revenue,3.9,High Promo Dependency,False
1532,83,1,83.0,83,1,1.0,1.0,1,Single Frequency,83,Very High Revenue,4.5,High Promo Dependency,False
1533,46,1,46.0,46,1,1.0,1.0,1,Single Frequency,46,Medium Revenue,4.4,High Promo Dependency,False
1534,59,1,59.0,59,1,1.0,1.0,1,Single Frequency,59,Medium Revenue,3.6,High Promo Dependency,False
1535,66,1,66.0,66,1,1.0,1.0,1,Single Frequency,66,High Revenue,3.4,High Promo Dependency,False
1536,74,1,74.0,74,1,1.0,1.0,1,Single Frequency,74,High Revenue,4.0,High Promo Dependency,False
1537,82,1,82.0,82,1,1.0,1.0,1,Single Frequency,82,Very High Revenue,2.6,High Promo Dependency,False
1538,89,1,89.0,89,1,1.0,1.0,1,Single Frequency,89,Very High Revenue,3.2,High Promo Dependency,False
1539,65,1,65.0,65,1,1.0,1.0,1,Single Frequency,65,High Revenue,3.2,High Promo Dependency,False
1540,55,1,55.0,55,1,1.0,1.0,1,Single Frequency,55,Medium Revenue,5.0,High Promo Dependency,False
1541,95,1,95.0,95,1,1.0,1.0,1,Single Frequency,95,Very High Revenue,2.9,High Promo Dependency,False
1542,77,1,77.0,77,1,1.0,1.0,1,Single Frequency,77,High Revenue,2.9,High Promo Dependency,False
1543,44,1,44.0,44,1,1.0,1.0,1,Single Frequency,44,Medium Revenue,3.5,High Promo Dependency,False
1544,89,1,89.0,89,1,1.0,1.0,1,Single Frequency,89,Very High Revenue,4.0,High Promo Dependency,False
1545,24,1,24.0,24,1,1.0,1.0,1,Single Frequency,24,Low Revenue,3.9,High Promo Dependency,False
1546,43,1,43.0,43,1,1.0,1.0,1,Single Frequency,43,Medium Revenue,4.9,High Promo Dependency,False
1547,51,1,51.0,51,1,1.0,1.0,1,Single Frequency,51,Medium Revenue,3.8,High Promo Dependency,False
1548,46,1,46.0,46,1,1.0,1.0,1,Single Frequency,46,Medium Revenue,3.5,High Promo Dependency,False
1549,32,1,32.0,32,1,1.0,1.0,1,Single Frequency,32,Low Revenue,3.7,High Promo Dependency,False
1550,55,1,55.0,55,1,1.0,1.0,1,Single Frequency,55,Medium Revenue,2.9,High Promo Dependency,False
1551,26,1,26.0,26,1,1.0,1.0,1,Single Frequency,26,Low Revenue,2.8,High Promo Dependency,False
1552,29,1,29.0,29,1,1.0,1.0,1,Single Frequency,29,Low Revenue,3.7,High Promo Dependency,False
1553,49,1,49.0,49,1,1.0,1.0,1,Single Frequency,49,Medium Revenue,3.0,High Promo Dependency,False
1554,45,1,45.0,45,1,1.0,1.0,1,Single Frequency,45,Medium Revenue,4.8,High Promo Dependency,False
1555,48,1,48.0,48,1,1.0,1.0,1,Single Frequency,48,Medium Revenue,2.7,High Promo Dependency,False
1556,47,1,47.0,47,1,1.0,1.0,1,Single Frequency,47,Medium Revenue,4.5,High Promo Dependency,False
1557,57,1,57.0,57,1,1.0,1.0,1,Single Frequency,57,Medium Revenue,2.7,High Promo Dependency,False
1558,34,1,34.0,34,1,1.0,1.0,1,Single Frequency,34,Low Revenue,3.5,High Promo Dependency,False
1559,75,1,75.0,75,1,1.0,1.0,1,Single Frequency,75,High Revenue,3.5,High Promo Dependency,False
1560,94,1,94.0,94,1,1.0,1.0,1,Single Frequency,94,Very High Revenue,4.5,High Promo Dependency,False
1561,84,1,84.0,84,1,1.0,1.0,1,Single Frequency,84,Very High Revenue,3.8,High Promo Dependency,False
1562,38,1,38.0,38,1,1.0,1.0,1,Single Frequency,38,Low Revenue,3.8,High Promo Dependency,False
1563,75,1,75.0,75,1,1.0,1.0,1,Single Frequency,75,High Revenue,3.2,High Promo Dependency,False
1564,44,1,44.0,44,1,1.0,1.0,1,Single Frequency,44,Medium Revenue,4.3,High Promo Dependency,False
1565,33,1,33.0,33,1,1.0,1.0,1,Single Frequency,33,Low Revenue,4.5,High Promo Dependency,False
1566,93,1,93.0,93,1,1.0,1.0,1,Single Frequency,93,Very High Revenue,4.2,High Promo Dependency,False
1567,99,1,99.0,99,1,1.0,1.0,1,Single Frequency,99,Very High Revenue,3.0,High Promo Dependency,False
1568,33,1,33.0,33,1,1.0,1.0,1,Single Frequency,33,Low Revenue,4.1,High Promo Dependency,False
1569,76,1,76.0,76,1,1.0,1.0,1,Single Frequency,76,High Revenue,4.6,High Promo Dependency,False
